person_age,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,credit_score,loan_status
24.0,93521.0,0,MORTGAGE,25000.0,15.7,609,1
21.0,97459.0,2,RENT,14400.0,11.01,654,0
23.0,37049.0,3,OWN,4000.0,15.65,551,0
26.0,98735.0,5,RENT,14400.0,10.37,618,0
21.0,36940.0,0,OWN,4000.0,11.01,596,0
23.0,124275.0,0,MORTGAGE,20000.0,17.04,558,0
23.0,99203.0,2,RENT,14400.0,7.66,662,0
26.0,124865.0,3,MORTGAGE,9000.0,6.76,600,0
23.0,125087.0,0,MORTGAGE,4000.0,11.01,681,0
25.0,124931.0,2,MORTGAGE,7500.0,6.54,642,0
25.0,103083.0,4,RENT,14400.0,8.49,614,0
26.0,106740.0,4,RENT,14400.0,11.01,612,0
25.0,37041.0,1,OWN,3425.0,6.17,582,0
26.0,114327.0,3,RENT,14400.0,10.37,574,0
22.0,125433.0,0,MORTGAGE,13600.0,6.03,564,0
23.0,125802.0,0,MORTGAGE,9000.0,10.65,677,0
26.0,94825.0,2,MORTGAGE,15000.0,14.27,595,1
25.0,125829.0,6,MORTGAGE,14000.0,10.99,682,0
23.0,125886.0,0,MORTGAGE,5000.0,11.01,629,0
25.0,125968.0,2,OWN,10000.0,6.92,706,0
25.0,120697.0,2,RENT,14400.0,11.71,669,0
25.0,36715.0,1,OWN,1200.0,16.69,661,1
22.0,120644.0,2,RENT,14400.0,10.74,644,0
22.0,37016.0,0,OWN,3000.0,10.36,564,0
26.0,37108.0,4,OWN,7000.0,9.99,578,0
24.0,125650.0,2,MORTGAGE,14000.0,9.99,680,0
24.0,125695.0,0,MORTGAGE,19000.0,11.01,603,0
25.0,136793.0,2,RENT,14400.0,11.71,639,1
26.0,156890.0,4,RENT,14400.0,14.46,686,0
25.0,125566.0,1,MORTGAGE,11000.0,13.11,631,0
24.0,163397.0,0,RENT,14400.0,12.69,592,0
26.0,34726.0,0,RENT,14500.0,12.53,598,1
24.0,125869.0,3,MORTGAGE,25000.0,12.84,668,0
21.0,125706.0,0,MORTGAGE,15000.0,9.63,569,0
26.0,125524.0,1,MORTGAGE,15000.0,14.22,670,0
25.0,111676.0,0,MORTGAGE,2500.0,15.27,597,1
26.0,36834.0,2,RENT,14500.0,7.66,613,1
24.0,126430.0,2,MORTGAGE,5000.0,15.28,662,0
26.0,126589.0,0,MORTGAGE,16000.0,5.99,505,0
21.0,126342.0,2,MORTGAGE,19200.0,11.99,502,0
25.0,126625.0,0,MORTGAGE,12000.0,11.01,651,0
25.0,36986.0,7,RENT,14500.0,14.42,634,1
25.0,127155.0,2,MORTGAGE,9600.0,11.71,615,0
24.0,126861.0,2,MORTGAGE,13000.0,9.91,556,0
25.0,37764.0,2,RENT,14500.0,17.04,653,1
24.0,126788.0,0,MORTGAGE,12000.0,16.29,674,0
22.0,127132.0,0,MORTGAGE,12000.0,6.62,593,0
26.0,127092.0,4,OWN,4800.0,11.71,619,0
26.0,127135.0,3,MORTGAGE,7200.0,10.65,619,0
24.0,126946.0,0,MORTGAGE,3000.0,11.01,630,0
23.0,127066.0,0,MORTGAGE,7200.0,7.51,706,0
26.0,43119.0,2,RENT,14500.0,11.49,644,1
26.0,127009.0,3,MORTGAGE,5300.0,12.69,680,0
21.0,37197.0,0,RENT,14500.0,14.59,696,1
24.0,127123.0,4,MORTGAGE,11000.0,5.42,607,0
26.0,43961.0,0,RENT,14500.0,9.88,593,1
26.0,127042.0,2,MORTGAGE,12000.0,11.99,662,0
26.0,45611.0,3,RENT,14500.0,15.33,598,1
26.0,126962.0,4,MORTGAGE,12000.0,10.99,595,0
23.0,127227.0,1,MORTGAGE,20000.0,11.49,645,0
25.0,126894.0,7,MORTGAGE,16000.0,8.49,597,0
26.0,127043.0,5,OWN,10000.0,7.49,622,0
22.0,126831.0,0,MORTGAGE,3650.0,11.99,645,0
26.0,126880.0,1,MORTGAGE,6000.0,10.99,616,0
23.0,127086.0,1,OWN,5000.0,11.01,608,0
24.0,127132.0,0,MORTGAGE,5600.0,15.23,468,0
23.0,127172.0,2,MORTGAGE,19000.0,11.99,677,0
22.0,38365.0,0,RENT,14500.0,11.58,579,1
24.0,127031.0,0,MORTGAGE,6000.0,9.99,645,0
25.0,44390.0,4,RENT,14500.0,14.54,601,1
25.0,127063.0,3,MORTGAGE,4800.0,15.23,664,0
24.0,52547.0,1,RENT,14500.0,10.75,652,1
25.0,45812.0,4,RENT,14500.0,13.85,618,1
26.0,127142.0,4,MORTGAGE,5000.0,8.49,632,0
26.0,126829.0,8,OWN,10000.0,15.65,708,0
23.0,55164.0,0,RENT,14500.0,10.36,597,1
24.0,127155.0,0,MORTGAGE,9850.0,9.63,671,0
24.0,126972.0,0,MORTGAGE,25000.0,10.74,568,0
25.0,55182.0,4,RENT,14500.0,13.16,651,1
23.0,55587.0,0,RENT,14500.0,11.01,654,1
22.0,126658.0,0,MORTGAGE,15000.0,15.95,647,0
24.0,55778.0,5,RENT,14500.0,11.01,658,1
24.0,66996.0,1,RENT,14500.0,6.62,635,0
24.0,60382.0,5,RENT,14500.0,11.49,560,1
23.0,126788.0,0,MORTGAGE,15000.0,16.82,644,0
22.0,63436.0,0,RENT,14500.0,13.16,612,1
23.0,127148.0,3,MORTGAGE,10000.0,11.01,667,0
26.0,71750.0,5,RENT,14500.0,11.97,691,1
22.0,126836.0,2,MORTGAGE,6000.0,14.22,654,0
23.0,127186.0,0,MORTGAGE,12000.0,11.36,690,0
24.0,127132.0,0,MORTGAGE,10000.0,7.51,643,0
22.0,127015.0,4,MORTGAGE,16000.0,12.73,682,0
23.0,126727.0,1,MORTGAGE,12000.0,10.25,600,0
25.0,127142.0,4,MORTGAGE,12000.0,13.48,686,0
24.0,126986.0,2,MORTGAGE,18000.0,8.94,627,0
23.0,126988.0,1,MORTGAGE,20000.0,11.48,682,0
22.0,127280.0,0,MORTGAGE,7500.0,11.01,598,0
26.0,126774.0,7,MORTGAGE,15000.0,8.94,619,0
26.0,112660.0,2,MORTGAGE,25000.0,16.0,687,1
26.0,121009.0,4,RENT,14500.0,8.94,635,0
22.0,127330.0,0,MORTGAGE,12800.0,11.83,547,0
25.0,126984.0,2,MORTGAGE,5000.0,11.48,608,0
25.0,195394.0,3,RENT,14500.0,7.9,571,0
26.0,127165.0,3,MORTGAGE,20000.0,11.01,558,0
26.0,36851.0,4,OWN,12000.0,11.36,564,0
25.0,127042.0,3,MORTGAGE,12000.0,12.84,625,0
25.0,127167.0,0,MORTGAGE,15000.0,12.53,576,0
25.0,37013.0,3,OWN,11500.0,11.36,693,0
23.0,36808.0,2,OWN,3000.0,12.18,625,0
26.0,127056.0,5,MORTGAGE,25000.0,11.58,600,0
25.0,36969.0,1,OWN,10000.0,14.61,598,0
26.0,126592.0,3,MORTGAGE,9500.0,9.32,585,0
26.0,126820.0,6,MORTGAGE,5000.0,7.68,700,0
24.0,73008.0,5,RENT,14525.0,10.99,556,0
22.0,36753.0,0,OWN,2500.0,12.53,685,0
24.0,58558.0,0,RENT,14550.0,9.62,701,0
25.0,127214.0,3,MORTGAGE,6500.0,13.87,608,0
24.0,127003.0,1,MORTGAGE,4000.0,11.34,660,0
26.0,43316.0,3,RENT,14575.0,10.65,670,1
23.0,47477.0,2,RENT,14575.0,11.01,545,1
23.0,37145.0,0,RENT,14600.0,6.03,648,1
24.0,126532.0,2,MORTGAGE,28000.0,15.62,615,0
26.0,72966.0,6,RENT,14650.0,12.61,585,0
25.0,38285.0,3,RENT,14700.0,12.29,515,1
24.0,99509.0,1,RENT,14700.0,8.49,610,0
22.0,29643.0,0,RENT,15000.0,12.73,689,1
24.0,127664.0,1,MORTGAGE,3500.0,7.66,608,0
22.0,127871.0,4,MORTGAGE,8000.0,11.49,678,0
23.0,127883.0,0,MORTGAGE,25000.0,6.99,629,0
22.0,34747.0,0,RENT,15000.0,10.99,543,1
23.0,127789.0,0,MORTGAGE,15000.0,7.51,548,0
24.0,127660.0,3,MORTGAGE,15000.0,7.49,702,0
25.0,128013.0,2,MORTGAGE,25000.0,11.36,686,0
24.0,128052.0,2,MORTGAGE,3000.0,7.51,593,0
23.0,128157.0,3,MORTGAGE,8550.0,9.88,554,0
22.0,128097.0,3,MORTGAGE,35000.0,11.01,630,0
26.0,35885.0,4,RENT,15000.0,10.0,680,1
26.0,128434.0,0,MORTGAGE,5000.0,12.98,724,0
25.0,128189.0,7,MORTGAGE,12000.0,6.54,650,0
25.0,113520.0,6,MORTGAGE,25000.0,11.01,676,1
23.0,128121.0,0,MORTGAGE,10000.0,7.14,608,0
25.0,96803.0,2,MORTGAGE,15000.0,11.12,639,1
26.0,35889.0,2,RENT,15000.0,9.62,613,1
22.0,37071.0,0,RENT,15000.0,15.27,636,1
26.0,37001.0,1,OWN,7500.0,11.14,639,0
24.0,128127.0,2,MORTGAGE,4575.0,7.51,512,0
26.0,36949.0,0,RENT,15000.0,12.84,674,1
26.0,128194.0,1,MORTGAGE,10000.0,15.33,591,0
22.0,128149.0,0,MORTGAGE,25000.0,18.09,636,0
21.0,38437.0,0,RENT,15000.0,6.62,638,1
25.0,128582.0,1,MORTGAGE,20000.0,12.18,599,0
24.0,128907.0,2,MORTGAGE,11525.0,5.42,629,0
24.0,129051.0,0,MORTGAGE,16000.0,13.06,634,0
21.0,38978.0,0,RENT,15000.0,12.61,640,1
24.0,128814.0,2,MORTGAGE,14000.0,7.88,625,0
26.0,37082.0,5,OWN,5000.0,11.58,665,0
26.0,36799.0,3,OWN,5000.0,11.01,676,0
25.0,129155.0,2,OWN,6000.0,15.27,593,0
23.0,129043.0,0,MORTGAGE,30000.0,9.99,655,0
23.0,129387.0,1,MORTGAGE,24250.0,12.18,592,0
22.0,129347.0,0,MORTGAGE,30000.0,14.91,650,0
25.0,37183.0,5,OWN,3000.0,9.63,565,0
25.0,129315.0,4,MORTGAGE,24000.0,5.99,678,0
22.0,97855.0,0,MORTGAGE,24000.0,15.99,597,1
22.0,39337.0,3,RENT,15000.0,9.88,670,1
21.0,39517.0,0,RENT,15000.0,11.09,653,1
25.0,129755.0,1,MORTGAGE,3000.0,11.01,675,0
22.0,39626.0,1,RENT,15000.0,13.22,682,1
22.0,129264.0,0,MORTGAGE,10000.0,7.14,661,0
25.0,129716.0,0,MORTGAGE,1000.0,7.4,516,0
23.0,115165.0,4,MORTGAGE,19800.0,13.22,675,1
25.0,129242.0,1,MORTGAGE,7000.0,12.87,600,0
22.0,129354.0,0,MORTGAGE,17400.0,13.47,526,0
24.0,36945.0,0,OWN,15000.0,15.68,642,1
23.0,114949.0,1,MORTGAGE,15000.0,17.03,671,1
23.0,40523.0,0,RENT,2000.0,14.72,621,0
22.0,129227.0,0,MORTGAGE,10000.0,7.29,569,0
24.0,129409.0,1,MORTGAGE,6000.0,7.4,681,0
23.0,129884.0,0,MORTGAGE,25000.0,16.45,667,0
26.0,41315.0,3,RENT,2000.0,11.01,665,0
24.0,37102.0,2,OWN,7500.0,10.96,671,0
26.0,129950.0,4,MORTGAGE,20000.0,12.69,544,0
22.0,41795.0,0,RENT,2000.0,8.0,663,0
26.0,130469.0,3,MORTGAGE,16500.0,8.94,590,0
22.0,130827.0,1,OWN,8000.0,15.27,679,0
25.0,130438.0,0,MORTGAGE,4800.0,12.42,579,0
21.0,42267.0,0,RENT,2000.0,11.71,511,0
24.0,42754.0,2,RENT,2000.0,11.01,597,0
23.0,42717.0,0,RENT,2000.0,6.92,654,0
25.0,130798.0,3,MORTGAGE,15000.0,6.62,663,0
25.0,42784.0,1,RENT,2000.0,9.91,645,0
24.0,42549.0,1,RENT,2000.0,10.59,659,0
24.0,130606.0,3,MORTGAGE,4200.0,11.01,700,0
25.0,130825.0,6,MORTGAGE,21000.0,11.71,547,0
26.0,43030.0,5,RENT,2000.0,13.99,577,0
24.0,130571.0,3,MORTGAGE,10000.0,5.99,580,0
23.0,130506.0,0,OWN,35000.0,8.49,622,0
26.0,130582.0,1,MORTGAGE,6000.0,7.49,654,0
22.0,42791.0,0,RENT,2000.0,12.99,642,0
25.0,36744.0,0,OWN,5000.0,11.01,625,0
26.0,130733.0,0,MORTGAGE,18300.0,11.01,599,0
26.0,130639.0,4,MORTGAGE,8000.0,5.42,683,0
22.0,43599.0,0,RENT,2000.0,8.38,638,0
25.0,43354.0,3,RENT,2000.0,8.49,590,0
26.0,130520.0,4,MORTGAGE,7200.0,9.62,671,0
26.0,116328.0,3,MORTGAGE,10000.0,20.0,577,1
26.0,131008.0,1,MORTGAGE,9000.0,5.79,588,0
24.0,130797.0,5,MORTGAGE,9050.0,5.42,678,0
25.0,130715.0,3,MORTGAGE,24250.0,10.75,654,0
26.0,130995.0,4,MORTGAGE,9000.0,10.38,646,0
25.0,130576.0,0,MORTGAGE,10000.0,7.88,675,0
24.0,130690.0,3,MORTGAGE,9950.0,14.96,585,0
23.0,130908.0,2,MORTGAGE,4500.0,7.14,566,0
26.0,44224.0,6,RENT,2000.0,16.49,697,0
24.0,45597.0,0,RENT,2000.0,5.42,626,0
26.0,130569.0,4,MORTGAGE,13000.0,8.94,671,0
23.0,45507.0,0,RENT,2000.0,11.14,635,0
26.0,130535.0,4,MORTGAGE,18500.0,12.18,468,0
26.0,130748.0,1,MORTGAGE,10000.0,13.57,634,0
25.0,45879.0,0,RENT,2000.0,6.39,646,0
22.0,46665.0,0,RENT,2000.0,11.36,715,0
23.0,130461.0,0,MORTGAGE,14000.0,11.89,652,0
24.0,130994.0,3,MORTGAGE,18000.0,12.53,611,0
24.0,130984.0,4,OTHER,10000.0,9.7,647,0
25.0,130423.0,2,MORTGAGE,15000.0,10.39,536,0
23.0,130781.0,0,MORTGAGE,14400.0,14.27,543,0
24.0,46519.0,0,RENT,2000.0,11.83,679,0
24.0,130835.0,0,MORTGAGE,10000.0,8.49,613,0
21.0,47116.0,0,RENT,2000.0,11.01,620,0
23.0,47206.0,3,RENT,2000.0,7.66,541,0
22.0,131466.0,0,MORTGAGE,14400.0,13.48,679,0
23.0,131293.0,2,MORTGAGE,8000.0,12.87,609,0
24.0,131226.0,1,MORTGAGE,15000.0,12.18,650,0
25.0,40205.0,0,RENT,2000.0,14.35,573,1
26.0,47635.0,4,RENT,2000.0,12.98,545,0
25.0,131773.0,1,MORTGAGE,10000.0,13.57,652,0
25.0,131773.0,0,MORTGAGE,12000.0,7.51,593,0
25.0,131772.0,4,MORTGAGE,16000.0,6.03,679,0
24.0,41200.0,0,RENT,2000.0,13.8,528,1
24.0,131737.0,4,MORTGAGE,8800.0,12.69,679,0
23.0,131826.0,0,MORTGAGE,7500.0,8.9,480,0
24.0,131817.0,1,MORTGAGE,6000.0,11.99,576,0
26.0,131545.0,2,MORTGAGE,15000.0,6.99,659,0
25.0,131915.0,2,MORTGAGE,5000.0,8.49,595,0
26.0,131747.0,5,MORTGAGE,20000.0,6.54,541,0
26.0,131884.0,5,MORTGAGE,20000.0,10.75,639,0
25.0,132059.0,0,MORTGAGE,15000.0,10.25,551,0
24.0,132198.0,2,MORTGAGE,15250.0,11.14,647,0
22.0,117469.0,0,MORTGAGE,14000.0,11.48,686,1
25.0,132324.0,2,MORTGAGE,14000.0,9.63,678,0
26.0,132043.0,4,MORTGAGE,6000.0,7.68,645,0
26.0,131897.0,0,MORTGAGE,2300.0,7.9,670,0
23.0,131737.0,1,MORTGAGE,10000.0,8.63,695,0
24.0,132412.0,4,MORTGAGE,3500.0,10.75,661,0
26.0,132569.0,2,MORTGAGE,20000.0,17.56,630,0
26.0,132353.0,5,MORTGAGE,5000.0,10.95,671,0
24.0,132689.0,2,MORTGAGE,20000.0,10.75,675,0
23.0,49086.0,0,RENT,2000.0,11.01,641,0
25.0,133059.0,3,MORTGAGE,5500.0,6.62,594,0
23.0,49128.0,2,RENT,2000.0,11.71,658,0
25.0,41542.0,0,RENT,15000.0,11.11,564,1
26.0,133417.0,4,MORTGAGE,5000.0,12.69,687,0
21.0,41547.0,0,RENT,15000.0,11.71,576,1
22.0,41670.0,3,RENT,15000.0,14.96,585,1
22.0,50139.0,0,RENT,2000.0,6.62,687,0
25.0,132915.0,1,MORTGAGE,1200.0,13.49,472,0
22.0,42522.0,0,RENT,2000.0,16.89,679,1
25.0,133297.0,3,MORTGAGE,8000.0,11.01,590,0
25.0,51354.0,1,RENT,2000.0,9.25,634,0
25.0,132690.0,1,MORTGAGE,10000.0,12.69,688,0
26.0,35835.0,3,OWN,9000.0,11.01,629,0
25.0,132830.0,3,OWN,28000.0,9.91,592,0
24.0,133025.0,3,MORTGAGE,27300.0,7.51,637,0
22.0,51466.0,2,RENT,2000.0,10.36,668,0
23.0,35390.0,0,OWN,2000.0,10.37,658,0
25.0,132905.0,3,MORTGAGE,8400.0,12.69,682,0
23.0,133311.0,1,MORTGAGE,25000.0,9.91,656,0
24.0,133068.0,3,MORTGAGE,5000.0,6.03,644,0
22.0,132630.0,0,MORTGAGE,2800.0,8.49,643,0
23.0,133476.0,5,MORTGAGE,2500.0,6.99,628,0
24.0,132952.0,3,MORTGAGE,9000.0,11.01,552,0
22.0,132678.0,1,MORTGAGE,28000.0,7.49,538,0
23.0,52555.0,0,RENT,2000.0,5.42,630,0
24.0,132932.0,3,MORTGAGE,10800.0,6.99,633,0
23.0,132859.0,4,MORTGAGE,7000.0,10.59,657,0
23.0,52726.0,0,RENT,2000.0,13.61,678,0
25.0,133052.0,2,OWN,8000.0,11.01,595,0
24.0,45751.0,0,RENT,2000.0,11.01,610,1
24.0,132898.0,1,MORTGAGE,10000.0,15.62,675,0
26.0,46220.0,4,RENT,2000.0,14.96,661,1
21.0,133205.0,0,MORTGAGE,14000.0,9.99,654,0
26.0,101033.0,2,MORTGAGE,28000.0,15.62,648,1
25.0,53992.0,4,RENT,2000.0,7.66,649,0
26.0,132854.0,5,MORTGAGE,23750.0,12.99,642,0
24.0,118513.0,3,MORTGAGE,16000.0,14.79,633,1
21.0,53908.0,0,RENT,2000.0,13.85,640,0
23.0,55265.0,1,RENT,2000.0,13.49,629,0
24.0,54950.0,5,RENT,2000.0,13.99,673,0
25.0,47944.0,0,RENT,2000.0,7.66,670,1
26.0,133126.0,2,MORTGAGE,5000.0,9.63,617,0
26.0,55046.0,6,RENT,2000.0,11.49,671,0
23.0,55040.0,0,RENT,2000.0,11.01,698,0
26.0,132918.0,2,MORTGAGE,4000.0,6.92,632,0
24.0,133333.0,2,MORTGAGE,13200.0,15.28,571,0
22.0,132869.0,0,MORTGAGE,9000.0,11.11,640,0
25.0,133305.0,1,MORTGAGE,10800.0,6.92,548,0
25.0,132885.0,0,MORTGAGE,6500.0,10.37,609,0
23.0,132683.0,2,MORTGAGE,18000.0,10.37,578,0
24.0,55120.0,1,RENT,2000.0,7.51,717,0
26.0,133082.0,8,MORTGAGE,12000.0,10.74,657,0
26.0,133285.0,6,MORTGAGE,15000.0,11.11,642,0
22.0,47572.0,0,RENT,2000.0,14.84,602,1
23.0,35364.0,0,OWN,12250.0,7.51,639,0
23.0,55020.0,0,RENT,2000.0,7.05,609,0
25.0,55716.0,5,RENT,2000.0,13.49,673,0
23.0,133117.0,2,MORTGAGE,7800.0,11.01,559,0
22.0,133026.0,0,MORTGAGE,8000.0,12.98,633,0
25.0,133100.0,1,MORTGAGE,18000.0,11.01,577,0
22.0,132690.0,2,MORTGAGE,6000.0,9.99,587,0
26.0,55979.0,7,RENT,2000.0,11.01,509,0
23.0,133059.0,0,MORTGAGE,7500.0,13.72,627,0
26.0,133154.0,4,MORTGAGE,15600.0,6.17,681,0
24.0,55952.0,0,RENT,2000.0,12.98,584,0
26.0,132929.0,3,MORTGAGE,20000.0,13.72,616,0
22.0,56368.0,0,RENT,2000.0,11.36,669,0
25.0,35332.0,1,OWN,6000.0,11.01,629,0
26.0,133112.0,1,OWN,17000.0,8.88,599,0
24.0,132718.0,0,MORTGAGE,7500.0,6.17,677,0
23.0,133303.0,1,MORTGAGE,5000.0,6.91,648,0
21.0,132786.0,1,MORTGAGE,10000.0,6.54,515,0
24.0,132677.0,1,MORTGAGE,5600.0,12.98,684,0
24.0,132836.0,0,OWN,10000.0,13.35,618,0
24.0,51573.0,3,RENT,2000.0,12.69,611,1
26.0,133084.0,6,MORTGAGE,8000.0,14.35,663,0
25.0,133157.0,3,MORTGAGE,15000.0,7.88,661,0
26.0,132876.0,3,MORTGAGE,4500.0,14.84,493,0
22.0,133075.0,0,MORTGAGE,12000.0,7.14,639,0
25.0,133159.0,3,MORTGAGE,5000.0,7.14,701,0
24.0,51688.0,0,RENT,2000.0,15.62,606,1
25.0,118468.0,5,MORTGAGE,25000.0,16.45,660,1
25.0,58572.0,3,RENT,2000.0,10.74,518,0
25.0,132964.0,0,MORTGAGE,20000.0,7.88,611,0
21.0,133197.0,0,MORTGAGE,20000.0,11.01,677,0
22.0,133382.0,0,MORTGAGE,14400.0,14.35,593,0
24.0,133099.0,5,MORTGAGE,8000.0,6.76,585,0
25.0,133193.0,2,MORTGAGE,8000.0,7.14,680,0
25.0,133048.0,3,MORTGAGE,25000.0,11.49,652,0
22.0,58620.0,0,RENT,2000.0,6.76,632,0
24.0,132982.0,0,MORTGAGE,15000.0,10.25,562,0
25.0,59695.0,4,RENT,2000.0,11.99,593,0
22.0,133070.0,1,MORTGAGE,8000.0,13.85,657,0
25.0,132728.0,1,MORTGAGE,7000.0,9.88,574,0
24.0,132973.0,1,OWN,16000.0,12.73,667,0
22.0,118447.0,0,MORTGAGE,25000.0,10.25,638,1
24.0,61001.0,2,RENT,2000.0,11.01,677,0
24.0,133125.0,1,MORTGAGE,6000.0,8.59,616,0
23.0,101115.0,2,MORTGAGE,25000.0,11.01,596,1
24.0,53622.0,2,RENT,2000.0,8.0,639,1
24.0,118691.0,1,MORTGAGE,5000.0,13.22,676,1
23.0,61462.0,1,RENT,2000.0,13.92,681,0
22.0,118737.0,0,MORTGAGE,25000.0,11.01,666,1
22.0,42734.0,0,RENT,15000.0,14.27,692,1
25.0,43143.0,1,RENT,15000.0,7.49,720,1
23.0,133352.0,1,MORTGAGE,20000.0,11.14,591,0
24.0,132600.0,6,MORTGAGE,12000.0,8.94,657,0
25.0,132714.0,0,OTHER,8000.0,9.32,610,0
23.0,37053.0,0,RENT,15000.0,10.25,624,1
21.0,44318.0,0,RENT,15000.0,6.62,681,1
25.0,44201.0,2,RENT,15000.0,11.01,618,1
23.0,44135.0,0,RENT,15000.0,13.49,582,1
25.0,43991.0,2,RENT,15000.0,9.63,611,1
22.0,118183.0,3,MORTGAGE,9000.0,9.63,635,1
22.0,132797.0,0,MORTGAGE,20000.0,12.41,617,0
23.0,133276.0,0,MORTGAGE,9600.0,11.01,638,0
26.0,44258.0,3,RENT,15000.0,7.66,613,1
23.0,44098.0,0,RENT,15000.0,14.59,708,1
24.0,118500.0,5,MORTGAGE,2500.0,8.49,595,1
25.0,133192.0,3,MORTGAGE,15000.0,7.66,595,0
26.0,132921.0,4,MORTGAGE,12000.0,10.36,508,0
22.0,44203.0,0,RENT,15000.0,13.85,630,1
22.0,36969.0,0,RENT,15000.0,11.66,607,1
24.0,132675.0,1,MORTGAGE,25000.0,12.53,635,0
24.0,133158.0,0,MORTGAGE,16000.0,11.01,616,0
22.0,133285.0,0,MORTGAGE,25000.0,11.49,530,0
26.0,133621.0,6,MORTGAGE,9800.0,11.01,611,0
22.0,44603.0,2,RENT,15000.0,11.01,603,1
24.0,34432.0,6,OWN,10000.0,10.37,689,0
24.0,133712.0,2,MORTGAGE,3000.0,7.49,618,0
21.0,133576.0,0,OWN,12000.0,11.01,573,0
22.0,133574.0,2,MORTGAGE,12250.0,11.26,619,0
22.0,119059.0,0,MORTGAGE,7500.0,13.06,653,1
21.0,134385.0,0,MORTGAGE,28000.0,7.49,633,0
26.0,134025.0,3,MORTGAGE,5000.0,5.79,631,0
21.0,34862.0,0,OWN,4000.0,7.88,620,0
22.0,45453.0,3,RENT,15000.0,10.25,675,1
22.0,37775.0,0,RENT,15000.0,11.01,532,1
23.0,134332.0,1,MORTGAGE,8350.0,11.89,676,0
23.0,34433.0,0,OWN,7500.0,11.01,558,0
26.0,34546.0,0,OWN,16750.0,7.88,546,0
26.0,134145.0,4,MORTGAGE,15000.0,13.61,677,0
23.0,34661.0,2,OWN,1250.0,10.99,619,0
23.0,134101.0,0,MORTGAGE,10000.0,8.0,581,0
24.0,134410.0,2,MORTGAGE,14000.0,7.9,616,0
25.0,134736.0,1,MORTGAGE,20000.0,12.53,587,0
25.0,46149.0,3,RENT,15000.0,13.48,673,1
21.0,39284.0,0,RENT,15000.0,15.27,644,1
22.0,45999.0,0,RENT,15000.0,7.88,683,1
25.0,46670.0,2,RENT,15000.0,16.45,665,1
25.0,135276.0,3,MORTGAGE,16000.0,11.78,659,0
22.0,46291.0,0,RENT,15000.0,11.01,706,1
24.0,135475.0,1,MORTGAGE,20400.0,11.71,614,0
23.0,46937.0,1,RENT,15000.0,6.17,681,1
22.0,135280.0,3,MORTGAGE,4000.0,8.9,613,0
24.0,48139.0,2,RENT,15000.0,9.63,665,1
24.0,135594.0,2,MORTGAGE,6000.0,9.91,517,0
26.0,48894.0,4,RENT,15000.0,13.06,662,1
25.0,135326.0,0,MORTGAGE,16000.0,6.99,641,0
23.0,135636.0,0,MORTGAGE,12000.0,11.99,646,0
24.0,135698.0,0,MORTGAGE,3500.0,5.42,628,0
21.0,48909.0,1,RENT,15000.0,14.27,679,1
24.0,135648.0,3,MORTGAGE,3000.0,5.99,618,0
24.0,135469.0,2,MORTGAGE,20000.0,6.91,639,0
23.0,49170.0,0,RENT,15000.0,11.71,685,1
24.0,135556.0,0,MORTGAGE,15000.0,15.31,665,0
23.0,41882.0,3,RENT,15000.0,11.71,657,1
26.0,48811.0,3,RENT,15000.0,10.99,566,1
24.0,135191.0,0,OTHER,9000.0,9.32,652,0
26.0,103489.0,2,MORTGAGE,2750.0,9.33,634,1
25.0,120900.0,0,MORTGAGE,9000.0,9.64,633,1
23.0,49370.0,0,RENT,15000.0,7.49,616,1
24.0,48866.0,5,RENT,15000.0,7.88,656,1
23.0,135923.0,0,MORTGAGE,6000.0,13.23,656,0
26.0,48596.0,4,RENT,15000.0,14.22,653,1
24.0,136061.0,3,MORTGAGE,8600.0,13.11,697,0
25.0,135937.0,1,MORTGAGE,18000.0,11.14,568,0
23.0,48833.0,3,RENT,15000.0,8.94,663,1
24.0,48829.0,0,RENT,15000.0,12.87,569,1
24.0,136234.0,0,MORTGAGE,24000.0,9.99,635,0
22.0,136193.0,0,MORTGAGE,6400.0,13.06,623,0
23.0,136687.0,0,MORTGAGE,35000.0,11.01,547,0
23.0,136654.0,3,MORTGAGE,20000.0,6.91,690,0
26.0,43021.0,6,RENT,15000.0,13.98,620,1
23.0,136081.0,1,MORTGAGE,22400.0,7.49,615,0
21.0,33859.0,0,OWN,1000.0,15.27,627,0
25.0,136370.0,6,MORTGAGE,21000.0,11.49,665,0
26.0,137013.0,2,MORTGAGE,3200.0,11.01,549,0
24.0,136742.0,4,MORTGAGE,17950.0,11.99,633,0
22.0,50414.0,0,RENT,15000.0,12.73,676,1
24.0,104115.0,2,MORTGAGE,12000.0,15.99,576,1
23.0,136539.0,0,MORTGAGE,12000.0,7.66,531,0
23.0,136417.0,0,MORTGAGE,8000.0,5.79,570,0
24.0,103932.0,4,MORTGAGE,20000.0,11.01,702,1
24.0,122083.0,0,MORTGAGE,7000.0,11.01,587,1
22.0,136332.0,1,MORTGAGE,25000.0,12.53,648,0
24.0,136844.0,0,MORTGAGE,2100.0,7.4,633,0
23.0,51363.0,0,RENT,15000.0,13.49,612,1
24.0,136730.0,0,MORTGAGE,10500.0,11.01,629,0
26.0,122342.0,7,MORTGAGE,25000.0,17.46,622,1
22.0,136672.0,0,MORTGAGE,12075.0,11.01,611,0
